ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,svals
Camk4,380.4043215381706,0.5126706112502735,0.13106138114034216,3.911683264662833,9.165506633096389e-5,0.04706218082370493,0.4191539443845248
Ces2f,26.316079342951543,-1.3722166934533873,0.35234833815695515,-3.8944889044492306,9.84059958707229e-5,0.04908491074031658,0.2416799813466932
Pcsk9,800.0405540016271,-0.6405048465068124,0.16514537615415367,-3.8784303952230434,1.0513259741399612e-4,0.049605537450095785,0.40392585931361463
Cyp4f41-ps,39.64039875347066,0.7939373175108295,0.20452692716990747,3.8818229388997705,1.0367635536617704e-4,0.049605537450095785,0.35297429261994406
Fdps,4985.354416185873,-0.3698473267910733,0.09646296004766262,-3.8340864369943723,1.2603182088993348e-4,0.05790167181832786,0.43689283668290657
Dhx57,1085.3590225319901,0.23649058206719759,0.06213233058301508,3.806240323646354,1.4109528679226145e-4,0.06316003889280257,0.4636612930210229
Pcf11,3324.3486214656914,0.24528958870680345,0.06484510674648972,3.7827000526925927,1.5513631818832936e-4,0.06770924607329634,0.4624611332554093
Spice1,657.8999893133364,0.47253653696098263,0.12522391827779678,3.7735325923335785,1.6095218146804644e-4,0.0685342240016867,0.42569868522892024
Bcl6,515.2529270434615,0.36585766497837524,0.09759893659466039,3.7485824922234983,1.778368458245609e-4,0.07392084891440916,0.4476192891014471
Pla2g5,84.73787633075517,-0.812650054794581,0.22026325096887844,-3.6894491079195157,2.247401787048735e-4,0.08529378347455831,0.3668068463250494
Duox2,3632.1937678645527,-0.7617826087096409,0.20553428993281217,-3.706352886219923,2.1026527904555783e-4,0.08529378347455831,0.3720827165858309
Slc16a12,289.63091610618733,-0.5944369905517392,0.16063835669890128,-3.7004673277749296,2.1520278678308942e-4,0.08529378347455831,0.4081157243521363
Fam19a3,49.46064019658604,0.8753288021870741,0.23693006447283677,3.694460659244144,2.2035400512306286e-4,0.08529378347455831,0.3355454892617465
Mir3064,491.94754856616066,0.44338054403815036,0.12070061195978264,3.6733910196402686,2.3935278519337275e-4,0.08890682816821066,0.43066582337305426
Cirbp,2108.8160384834164,-0.6775599813986726,0.18495403539429472,-3.663396583665853,2.48892730629951e-4,0.09052436023620175,0.39140231125263825
2010109I03Rik,12666.222620607976,-0.9080594874556042,0.24910303564935019,-3.645316826784214,2.670625806118455e-4,0.0934525573764114,0.3531489261007331
Msmo1,7849.66967275077,-0.5607641607848997,0.1540706547590992,-3.6396558556961782,2.730026593078807e-4,0.0934525573764114,0.41230846220370687
Sspo,276.37655704377806,0.5161710309973322,0.14179254825599955,3.640325513195591,2.7229358207653297e-4,0.0934525573764114,0.4181428502696996
Slain1,148.80326844820704,-0.37722616223105127,0.10393539534039638,-3.6294292333772025,2.840485859394581e-4,0.09518040599331401,0.43530079672531435
Cwc27,601.7387623716347,-0.32582332766966843,0.08988213532316996,-3.625006532145406,2.889541481066355e-4,0.09518040599331401,0.44326751737232595
Zmynd8,4529.030701206693,0.1917799680558718,0.05306057277503917,3.6143591752950166,3.010914169460619e-4,0.09734173994526572,0.46914986214675264
Angptl4,311.1624766895705,0.6529799512828626,0.18110867696288835,3.6054592316229392,3.1160140820569386e-4,0.09890795244463643,0.3947707435382036
B930025P03Rik,8.08407532883654,1.8577889593451795,0.516596326986614,3.596210159259066,3.2288697446277435e-4,0.1006600142887699,0.009388472101643277
Barx2,44.7447528218226,-0.9083704945686963,0.2546827555226482,-3.5666745190681652,3.615400679621294e-4,0.10125083074298555,0.35306166718420423
Ccdc122,552.7274855477522,-0.7327472480190963,0.20528031832626695,-3.5694958678624404,3.5766885877486687e-4,0.10125083074298555,0.3778610222830655
Tnip3,1097.702473107786,-0.6963817220774695,0.19527194700855943,-3.56621487492489,3.6217445087120527e-4,0.10125083074298555,0.38548900282773774
Hmgcr,7995.298003480328,-0.5777023626573176,0.16119877929834378,-3.5837886935118566,3.386460826454535e-4,0.10125083074298555,0.4103578881313215
Tsc2,2406.8567347688045,0.15409501381460955,0.043043783399969844,3.579959790772423,3.436470825857188e-4,0.10125083074298555,0.47366757860364417
Utp20,3470.4932006020713,0.3705506949505682,0.10397325943750833,3.563903805221019,3.6537990244060547e-4,0.10125083074298555,0.4471544619743728
Spp1,13.58211382200438,1.3380246483518992,0.3746452500634064,3.5714443146561896,3.550180362260634e-4,0.10125083074298555,0.16799156134382298
Zfp697,105.19565382496098,0.4905853060486663,0.13798896731974336,3.555250217301059,3.7761954549239766e-4,0.10216109120073698,0.42253380373671684
C5ar1,51.4600270465802,0.7281639246156806,0.2049236319326848,3.5533428611829136,3.803683656803702e-4,0.10216109120073698,0.3670916737461192
Mthfd1l,517.1665641617113,-0.587855484510133,0.16635003630725823,-3.5338464454815606,4.0955894586592256e-4,0.10514823642540112,0.4089087081447104
Zfp420,215.62170154615504,0.3255266295872834,0.09209650437319153,3.5346252477530657,4.083538554258077e-4,0.10514823642540112,0.45297982909606493
Wnt2b,133.28540721673778,0.5513259284989873,0.15575383412945523,3.5397262069372317,4.0054234031729386e-4,0.10514823642540112,0.4121568526428545
Steap4,3159.3837592670543,-1.008549058495069,0.2859715657218548,-3.526745940454851,4.2070023906258937e-4,0.10631912589742873,0.3391937472501036
Abcc5,1650.2624619064184,0.38467475205676604,0.109181996618826,3.52324342812428,4.262996226841569e-4,0.10631912589742873,0.4450924861378413
Spaca4,1122.6494257431416,0.4766481496346377,0.13606751583724722,3.5030267636014245,4.600032412608476e-4,0.1100100902182449,0.42513508372571285
Slco2b1,492.5578017253177,0.5127286882198343,0.1462673388295664,3.5054215952973333,4.558847535843779e-4,0.1100100902182449,0.4190514168070838
Zfp781,79.3315674973482,0.6087046144121643,0.1734705363078606,3.5089798381201036,4.4982900325627443e-4,0.1100100902182449,0.4044352129106668
Pvrl4,168.29974055693125,-0.860235561256435,0.24940954400048077,-3.4490883847443174,5.624825594827774e-4,0.11197952025815958,0.36114330169165904
Cyp2c69,643.0265905924537,-0.626351702037858,0.18238934908883137,-3.434146265486139,5.944233510050159e-4,0.11197952025815958,0.4052598045076991
Sqle,5423.029292889941,-0.5243661790101551,0.15165412583386942,-3.4576453237057048,5.44918258788779e-4,0.11197952025815958,0.4167538421391054
Rad51ap1,230.46506777601965,-0.5035257835714703,0.14683774691351997,-3.429130412005174,6.055184998449006e-4,0.11197952025815958,0.4193836360236811
Hpgds,428.9170534994976,-0.483031844031549,0.1399848921347216,-3.4505998230628965,5.593422714694859e-4,0.11197952025815958,0.4215606142717303
Pla2g2f,1047.205957170164,-0.4738664480381685,0.13837240238790682,-3.4245733965776872,6.157654911664176e-4,0.11197952025815958,0.42274405359010897
Ptk6,394.0280039147908,-0.44048154905117387,0.1283924599034673,-3.430743124497753,6.019303040391112e-4,0.11197952025815958,0.4266328323611848
Lamc2,4924.04348284162,-0.40367995293092895,0.11615385751804709,-3.4753899832229704,5.101111815956013e-4,0.11197952025815958,0.4312937738909538
Apaf1,1763.3614851762152,-0.2963835969790634,0.08592755980308132,-3.4492262745303193,5.621953891577912e-4,0.11197952025815958,0.44731387349996005
Ncbp2,1318.1315776212518,0.20280610221881157,0.058960221656262156,3.439710647649364,5.823364147099658e-4,0.11197952025815958,0.46784083297094686
Ahsa1,2965.9984230078926,0.20564891330265198,0.05999848989232343,3.427568154993913,6.090134083369603e-4,0.11197952025815958,0.4674681344954877
Tada3,1092.6678925448466,0.22094586284186674,0.06407266352118929,3.448363946487075,5.6399352572214e-4,0.11197952025815958,0.46567976065943995
Rbm14,1524.141779594444,0.24281444174353686,0.06952662091563341,3.492395265954005,4.7870928622960465e-4,0.11197952025815958,0.46276089602047565
Mettl8,362.3315728378956,0.27213565017454383,0.079223647014426,3.435030580263366,5.924869651699647e-4,0.11197952025815958,0.45947578536384365
A330023F24Rik,636.8995831964396,0.3341940752545063,0.09750968936787513,3.4272909432999135,6.096355132544428e-4,0.11197952025815958,0.4519941923719797
2610015P09Rik,336.2122021264252,0.3766391930721714,0.10896454175529006,3.456529867468434,5.471785658569942e-4,0.11197952025815958,0.4462210879987245
Zfp235,361.4911030672104,0.4039549267259309,0.11641457941934105,3.46996852748856,5.205193532159907e-4,0.11197952025815958,0.43578223018838685
Atp5sl,1577.4182293856363,0.4106317092446672,0.11936314345790504,3.4401884647875565,5.813092416992826e-4,0.11197952025815958,0.4345810508666043
Casp2,4027.875652627828,0.43073783253848297,0.12382229982501898,3.4786773719046202,5.038948443980669e-4,0.11197952025815958,0.4321605183258633
Fgf11,802.5990088770952,0.45186517219019917,0.13087347130283752,3.4526872993579873,5.550320034265538e-4,0.11197952025815958,0.42968209292202936
Tert,109.20685512459322,0.45460599078149744,0.13225472703693125,3.4373515485352124,5.874326301556405e-4,0.11197952025815958,0.42912075964532004
Hoxd4,465.33499561941346,0.6775866779607573,0.195346825323201,3.4686341937714693,5.231112005000301e-4,0.11197952025815958,0.38734701647345415
Adamts18,156.10257252124342,0.7219886273754972,0.2078654623162278,3.473345784963202,5.140126594586494e-4,0.11197952025815958,0.36835818923883806
Hnrnpll,2542.0962378409795,-0.16570589756640244,0.048431105113703764,-3.4214766972045685,6.228206196624497e-4,0.11209486987697985,0.46925295909488157
Fer1l4,289.5337730399824,-0.7739234783651778,0.22699431676158782,-3.4094398899776412,6.509642163313512e-4,0.1136453328871273,0.37041662616216986
Vill,1030.715113449143,-0.5470789616417195,0.16025876983245238,-3.41372245783292,6.408181934011032e-4,0.1136453328871273,0.41373657844349704
Rab15,2288.06395462582,-0.2603123907441905,0.07629583566312934,-3.4118820310659346,6.451602726910537e-4,0.1136453328871273,0.45600636140840695
Csta1,149.19919381580502,-0.8004586569262481,0.23547707965165657,-3.399306030592761,6.755707952738175e-4,0.11602076769902628,0.3681488146620671
Adck3,1060.9454273263889,-0.45574838324927636,0.13415093736995365,-3.3972806465931726,6.805912787233648e-4,0.11602076769902628,0.424849965083655
Lbr,2900.7203485618693,-0.27526856199237393,0.08111235701675558,-3.3936698687662474,6.896277318766945e-4,0.11602076769902628,0.454544188207826
1200014J11Rik,1571.9763487185578,-0.25401473187650764,0.0749389793593226,-3.389620916219585,6.998933481386909e-4,0.11602076769902628,0.45669841178513854
Bcs1l,330.41403082453496,0.2751223256906641,0.08120869325149674,3.3878432797660287,7.044450324262106e-4,0.11602076769902628,0.4588785315344523
Aqp9,12.369529743465085,2.579599327921376,0.7608476451109665,3.39042822107329,6.978352609486267e-4,0.11602076769902628,4.247429702833772e-11
Anxa1,9246.009744383971,-0.4714131596097183,0.13960710387890948,-3.376713265383732,7.33574786015335e-4,0.11825371909882579,0.42302258746607657
Vti1a,1081.463744952621,-0.2043884706849768,0.060600386600860714,-3.3727255245278225,7.442810627632498e-4,0.11825371909882579,0.4636761718189834
C530005A16Rik,92.38014016533057,0.549654605014126,0.1629305952772236,3.37355058501381,7.420541071131505e-4,0.11825371909882579,0.41251979537098943
Snx31,11.98492198069282,1.2234696400017921,0.36278645714064633,3.3724236831902275,7.450973250584739e-4,0.11825371909882579,0.2104626647920421
Usp21,1116.7676562889474,0.3033977421874769,0.09017382681663816,3.3645876292287547,7.665813709220984e-4,0.12056736552754949,0.45597703162068903
Ggt1,4396.580772814349,0.6452078115695887,0.19214744756030966,3.3578786487240544,7.85430866140776e-4,0.12242903625969347,0.3961190133974585
Cpn2,84.35652152914852,-1.1311965075692287,0.337553666125217,-3.351160485247423,8.047365059190853e-4,0.12432822938349904,0.30198442892355787
Nudcd2,1285.6674861203483,-0.2950576561190451,0.08812263877819056,-3.348261697674773,8.132018264291683e-4,0.12453401303333703,0.44767157915805694
Ccl28,5050.672346725787,-0.3564950635814772,0.10675668781793708,-3.339323005125862,8.398285007316945e-4,0.12568213049060872,0.4385519416588796
Homez,390.20158589137674,-0.27748624161235286,0.0831757708543699,-3.336142710335629,8.494954403649805e-4,0.12568213049060872,0.4543396331662981
3110002H16Rik,1605.0716698971314,0.30784678916201386,0.09209938123114095,3.342550026361346,8.301239062809373e-4,0.12568213049060872,0.4554496649920505
Sval3,18.891826473563487,0.9958060314323103,0.2984455196706402,3.336642589010102,8.479691865983045e-4,0.12568213049060872,0.2989015141463657
Hspa8,63620.89584212454,0.37689445260540977,0.11322146781971928,3.3288249999154993,8.721318497810297e-4,0.1279468725502287,0.4461879257246563
Uox,30.917489709547873,-0.8268529045341643,0.2498655059136679,-3.30919188509299,9.356568753416865e-4,0.13499750189847243,0.3655094934547566
Gstm3,2459.214554947323,0.5982035355685998,0.18068984176542774,3.3106650032113594,9.307456032155901e-4,0.13499750189847243,0.4064517189106433
Grhl3,56.46333477919373,-1.0806827735454785,0.32745098850675275,-3.300288627845118,9.658543954604166e-4,0.13739611032881577,0.30964766879591654
Cxcl5,96.19371971728643,-0.9658380828885234,0.29285571612975586,-3.2979997647052537,9.737621599128348e-4,0.13739611032881577,0.34465942947122963
Mroh6,97.75932939644227,0.7806425592620236,0.23674586006339043,3.2973863156593355,9.758917218910044e-4,0.13739611032881577,0.3556355211779445
Phf11d,215.79262885038645,0.6222152446402063,0.18904728987527916,3.291320626974883,9.971818760621176e-4,0.13821922126062663,0.4010592950478625
Agbl2,223.77621201010416,0.6414850055118723,0.19490853501299985,3.291210441190208,9.975725672378827e-4,0.13821922126062663,0.3967163072704372
Capn11,22.64043350346745,-3.2725540236155015,0.9979081894576904,-3.279413936259967,0.0010402293338372872,0.1386284252681783,1.9979945698429992e-4
H3f3b,30451.266724799985,-0.2970900986520107,0.09051503351302538,-3.282218291498048,0.001029938396990236,0.1386284252681783,0.44718642185858676
9830147E19Rik,285.44929126973034,0.3301725943834986,0.10058458098729998,3.2825368574651304,0.001028775357312671,0.1386284252681783,0.4524965308350735
Zfhx2,510.55007401428225,0.555374105405279,0.16921665263733568,3.2820298519647126,0.0010306269359527777,0.1386284252681783,0.4114524504862916
Slc2a4rg-ps,509.73496271847694,0.5984133683265913,0.18238377997103178,3.2810668164769803,0.0010341524263708345,0.1386284252681783,0.4060695391906824
Arhgap40,4.174354235796055,-3.311530591331086,1.0140322543153757,-3.2657053828794305,0.001091917898074098,0.14181608456414596,9.63080552090636e-10
Adgrf1,168.6405456514291,-0.8182762353435152,0.2506033981318284,-3.265224021076785,0.0010937753359583173,0.14181608456414596,0.3660893120331247
Gm15800,3692.9988720155716,0.3163505433635937,0.0967485097999835,3.269823421752049,0.0010761463790710723,0.14181608456414596,0.45398119102416545
Car15,113.38615001805093,0.6802213896285121,0.20837034823010056,3.2644826646704685,0.0010966417353740236,0.14181608456414596,0.38652877370107275
Pabpc1l,44.92361987320919,-0.9144938871844746,0.2807920015431794,-3.256837381971674,0.0011266095604035757,0.14462021842298256,0.352183281430569
Zan,3005.3510472234243,0.4243580755847419,0.1304128095310382,3.2539600757833904,0.0011380827307950346,0.14502663003080082,0.43283073961595386
Cops5,2805.31363815589,-0.13712146499769495,0.04224809340814365,-3.2456249249643943,0.0011719313283210465,0.1482578052886147,0.47329019870292405
Wfdc18,153.17240748905053,-0.7625378313057904,0.23571130414257827,-3.235049901741423,0.0012162147259717373,0.15021459478337584,0.3719509970200229
Cbln3,173.58589455209346,-0.45831774829771355,0.14159960679199446,-3.2367162500032114,0.0012091357451591337,0.15021459478337584,0.4245404014151452
Uba2,3141.3232867857364,-0.1946833078137794,0.0602363004870241,-3.2319931044855155,0.0012293002249863525,0.15021459478337584,0.4651134928692917
Dusp11,6754.688220763585,0.18965422360149634,0.0586849964799671,3.231732725181935,0.001230420841678471,0.15021459478337584,0.469411599812636
Zfp142,609.3964685481916,0.2516391208258505,0.07786181747308968,3.231868057958204,0.001229838280735698,0.15021459478337584,0.4617862969744733
Hsd17b7,1515.5800344085278,-0.5405860344131906,0.16780502800743338,-3.221512733153883,0.0012751579611164888,0.15306429398797125,0.4145762215770439
Nucks1,5025.503783780304,-0.30545817725772556,0.09480606903154505,-3.2219264059570882,0.0012733183659067123,0.15306429398797125,0.44562896194257234
4632428C04Rik,318.28922359859786,0.5044715651757169,0.1566481539014925,3.220411812149102,0.0012800656960845346,0.15306429398797125,0.42028926325176774
Kcnj16,7.195608290180416,-2.2184433026920853,0.6912210614923593,-3.2094555942818417,0.0013298658661245282,0.15764296883744935,0.003853425022615815
Scd2,50253.36062452042,-0.46564667732064025,0.1453192131341567,-3.2043022204556095,0.0013539027540777457,0.15764296883744935,0.42404878339545954
Trmt6,854.9602189201313,-0.35996174706797285,0.1123106138557914,-3.2050554681338435,0.0013503645484470757,0.15764296883744935,0.43818612974031035
Memo1,1414.5707794574394,-0.2060617995646839,0.06431030074614899,-3.2041803128563853,0.0013544761900342193,0.15764296883744935,0.46344667378420185
1700093K21Rik,8.735161509103728,-2.0536711367437546,0.6415722536882289,-3.2009974323823127,0.001369527524956222,0.15787748108186547,0.10839075045373313
Auts2,2014.05428290103,0.3110475527821935,0.0972042827309044,3.1999367110529726,0.001374577679255559,0.15787748108186547,0.454746885231587
Hhat,114.51711294825373,-0.40100089897482255,0.1256166463869681,-3.192259230830921,0.0014116457819999461,0.15859660791424385,0.43199974525234724
Cpm,3384.230054176444,-0.38225830495289903,0.1196766077403903,-3.194093751237642,0.0014027055615019389,0.15859660791424385,0.43474607779883095
Dnajc5,10563.108422684229,-0.2302282290013552,0.07214180680819827,-3.1913288450545405,0.0014161999083032886,0.15859660791424385,0.4602174188891344
Hspa1a,769.079886702429,0.5498121057058426,0.17229387894523066,3.191129650523561,0.0014171767003449444,0.15859660791424385,0.4123387169276401
Mtg2,416.9188279769724,0.29609366005971327,0.09299781396509922,3.183877635777902,0.001453164269866593,0.16158816447981514,0.45682571510104447
Hsf2bp,44.37380001353869,-0.8218359242111127,0.25850842392141254,-3.179145622198191,0.0014770986309894602,0.1622512037915514,0.3656548979430153
Mir1964,2.915259235357157,2.292317661360279,0.7210757457629121,3.1790247762874935,0.0014777145951916986,0.1622512037915514,8.269379236052578e-7
Myo3b,2.9552443233630066,-3.0848338632854615,0.973352344160437,-3.169287958047996,0.0015281291464351724,0.16467949776830396,3.3708070477006963e-4
Gnas,30172.99124400627,0.22008105934333133,0.06944017106303402,3.169362286615822,0.0015277383649924528,0.16467949776830396,0.46582062252771433
Gm15401,2370.4056638722345,0.3555027715817888,0.11210698400314438,3.171102806332009,0.001518613878478384,0.16467949776830396,0.4485141364225502
Folr1,439.6505418252662,-0.7481342564901885,0.2373486641236571,-3.1520474709746646,0.0016212991272466421,0.17364809916240417,0.3752283398152882
Xlr4b,52.23845976255909,-1.5128747602364065,0.4805895246587166,-3.147956171767896,0.0016441634328231778,0.1749405382854345,0.19618883695550732
Art5,19.858355045561154,0.9870551830230395,0.31371766294171033,3.1463168945206546,0.0016534075390707234,0.1749405382854345,0.30801433575296366
Slc7a11,90.44628772017452,-0.5912904438121687,0.18828740567838148,-3.1403610968126405,0.0016873970569903946,0.1762355479012837,0.4084809366683476
B3gnt5,2463.309939404719,-0.3935933784512995,0.12539281616122755,-3.1388829958585913,0.0016959314954413827,0.1762355479012837,0.43319531846729104
5730507C01Rik,179.53761824906917,0.6075687597025451,0.1935136822760356,3.139668226848605,0.0016913927024211897,0.1762355479012837,0.40450751638981153
Zfp750,418.91237878853696,-0.5058397667666956,0.1614175519331971,-3.1337345952070823,0.0017259688983371295,0.1772468531009977,0.4188971416019713
Pdk1,3243.4545248395953,-0.3059605876208938,0.09758991419366259,-3.1351660686341973,0.0017175684966838308,0.1772468531009977,0.4455610809188912
Scel,226.32200972843768,-0.536596167631908,0.17174911030585271,-3.124302458838544,0.0017822714953534403,0.17779940437645922,0.4150040513739814
Ak4,1665.2777238684303,-0.5247606889766262,0.1675975347845864,-3.1310764185827833,0.0017416683345081252,0.17779940437645922,0.4165084483089342
Rpa2,473.3201667359208,-0.29608323548136156,0.09475077133986502,-3.1248635899683572,0.0017788753066091492,0.17779940437645922,0.44740904630613176
Ercc6,1222.336004928602,0.25979729347801633,0.08306424866201036,3.127666808076906,0.0017619980351391018,0.17779940437645922,0.46080497598489223
Hsf1,1096.5997452805918,0.26667945376999314,0.08525440178063609,3.128043223576572,0.0017597430039932517,0.17779940437645922,0.4600556723381404
Duoxa2,1353.9750944961665,-0.9667582630501934,0.30970071619016665,-3.1215887226317274,0.0017987803748962699,0.17842674877806294,0.3439727279121665
Dazl,13.32645884858498,-1.019595322371777,0.32746470384440246,-3.1136037270638064,0.0018481753256144662,0.18039640366019305,0.3254204185750238
Afap1l1,670.6568219124279,-0.3612624678147746,0.11602487395821551,-3.1136639540317663,0.0018477981441891664,0.18039640366019305,0.4380829152701139
Smarca5-ps,108.54196044545962,0.4743818924077744,0.15236923864151958,3.1133704981217156,0.001849636628203377,0.18039640366019305,0.42543965386745275
Abcb11,14.842278851650258,-1.1730809748920876,0.37706359902698966,-3.111095788400726,0.0018639446547832443,0.18078192101781046,0.29366546524104065
Mroh7,56.127088798978704,0.6845011053516898,0.2208572702554902,3.0992917034601177,0.0019398392636610915,0.18607535090656777,0.38559384977075956
Gbp2b,6.930580898102703,1.4890825139773507,0.4802395289228647,3.1007079265574675,0.0019305861624922135,0.18607535090656777,0.04601796818299912
Rab32,874.2838023649416,-0.33744936244479434,0.10913675473072063,-3.0919864098708314,0.0019882195131319643,0.1896739686352887,0.44075133213792494
Pla2g4a,1552.8712313512426,-0.2205647349714432,0.0713869204293179,-3.0897079415245297,0.0020035340283240362,0.190096179709136,0.46159845870896726
Tusc5,13.6889912082593,0.9498639188430508,0.30783195209468095,3.0856573282259463,0.0020310274299483438,0.19166311822723342,0.318753610693432
Phf21a,1844.7741165094267,0.2539795161203916,0.08236886724645065,3.0834406810582404,0.0020462189921881765,0.19205855465387733,0.4614087425178674
Cntnap1,557.1391127758579,0.5047732538998503,0.1639743817239994,3.078366563073745,0.0020813871893939394,0.1943147462697294,0.42021460137587124
Nlrp10,208.37860938158565,-0.5231763972708543,0.1702219082197009,-3.073496254052119,0.002115663438315197,0.19449905615669533,0.41680817061548947
Alpk1,1085.01326423824,0.31827471326525947,0.10355993750044065,3.0733382130894507,0.0021167843206422337,0.19449905615669533,0.4537390199414488
Xylb,237.7113061110477,0.3869395093318972,0.12578523721419638,3.076191752717277,0.0020966296280764416,0.19449905615669533,0.44497691420125546
2310067B10Rik,5529.093775683583,0.23691688206892417,0.07726554075578705,3.0662683487551923,0.002167486894139694,0.1978322630736494,0.46361658702836034
Mgme1,429.3238285801567,0.26525942881026693,0.08654088896881829,3.065134088301809,0.0021757242817127213,0.1978322630736494,0.46019951440399864
Tfrc,15295.429625612938,-0.39962412621124616,0.13067234252349103,-3.0582150629113083,0.002226597160400026,0.20007913806191957,0.43226726624719053
Alg12,695.0533646265931,0.2282826349570416,0.07460210046045405,3.060002782067139,0.0022133493546857637,0.20007913806191957,0.4648278721728404
Htr1d,25.321759055862266,1.007953440696245,0.329707858179605,3.0571107593898246,0.00223481681304126,0.20007913806191957,0.29589258004494007
Clic4,6655.143924074892,-0.35654267328135064,0.11732346899552296,-3.038971455020276,0.0023738734602237305,0.20721541434292945,0.4385228342689118
Cipc,8230.5446961274,0.33262237564965663,0.10936698851967949,3.0413416347274165,0.0023552642668670993,0.20721541434292945,0.45220335987250887
